fecha,titulo,ranking_real,ranking_pred,V,prob_rank1
2014-07-26,Am I Wrong,4,10,2.34748,0.020839
2014-07-26,Stay With Me,5,33,2.298994,0.019852
2014-07-26,Wiggle,6,9,2.34809,0.020851
2014-07-26,All Of Me,7,18,2.316688,0.020207
2014-07-26,Maps,8,47,2.216147,0.018274
2014-07-26,Summer,9,23,2.312543,0.020123
2014-07-26,Latch,10,8,2.359568,0.021092
2014-07-26,Dirt,11,49,2.132565,0.016809
2014-07-26,Happy,12,22,2.313282,0.020138
2014-07-26,Chandelier,13,40,2.27681,0.019417
2014-07-26,Turn Down For What,14,5,2.376143,0.021445
2014-07-26,Dark Horse,15,2,2.397777,0.021914
2014-07-26,Boom Clap,16,44,2.244316,0.018796
2014-07-26,Love Runs Out,17,31,2.29968,0.019866
2014-07-26,Classic,18,26,2.310816,0.020088
2014-07-26,Break Free,19,46,2.226576,0.018466
2014-07-26,Ain't It Fun,20,27,2.307118,0.020014
2014-07-26,Shower,21,45,2.240557,0.018726
2014-07-26,Loyal,22,4,2.396036,0.021875
2014-07-26,Bailando,23,13,2.338554,0.020653
2014-07-26,American Kids,24,48,2.214007,0.018235
2014-07-26,Na Na,25,24,2.312384,0.02012
2014-07-26,Counting Stars,26,16,2.319192,0.020257
2014-07-26,2 On,27,14,2.328144,0.02044
2014-07-26,Pompeii,28,17,2.31671,0.020207
2014-07-26,Drunk On A Plane,29,39,2.278452,0.019449
2014-07-26,Talk Dirty,30,1,2.402403,0.022015
2014-07-26,Come With Me Now,31,32,2.298994,0.019852
2014-07-26,Rather Be,32,41,2.272387,0.019331
2014-07-26,Beachin',33,29,2.303308,0.019938
2014-07-26,Not A Bad Thing,34,21,2.31387,0.02015
2014-07-26,Believe Me,35,12,2.342004,0.020725
2014-07-26,Bartender,36,43,2.267884,0.019244
2014-07-26,Me And My Broken Heart,37,30,2.301267,0.019898
2014-07-26,Really Don't Care,38,6,2.372269,0.021362
2014-07-26,This Is How We Roll,39,3,2.39736,0.021904
2014-07-26,I Don't Dance,40,34,2.297245,0.019818
2014-07-26,Sing,41,28,2.305614,0.019984
2014-07-26,Yeah,42,35,2.291063,0.019696
2014-07-26,Bo$$,43,50,2.132565,0.016809
2014-07-26,Let It Go,44,20,2.316265,0.020198
2014-07-26,Pills N Potions,45,42,2.270282,0.01929
2014-07-26,Play It Again,46,25,2.311471,0.020102
2014-07-26,Somethin' Bad,47,15,2.322,0.020314
2014-07-26,Best Day Of My Life,48,19,2.316412,0.020201
2014-07-26,Wasted,49,37,2.290905,0.019692
2014-07-26,Who I Am With You,50,36,2.291063,0.019696
2014-08-02,Rude,1,34,2.292979,0.019759
2014-08-02,Fancy,2,7,2.366794,0.021273
2014-08-02,Stay With Me,3,31,2.301267,0.019923
2014-08-02,Problem,4,12,2.348144,0.02088
2014-08-02,Am I Wrong,5,11,2.350858,0.020936
2014-08-02,All Of Me,6,17,2.316697,0.020233
2014-08-02,Maps,7,46,2.232626,0.018602
2014-08-02,Wiggle,8,9,2.352983,0.020981
2014-08-02,Latch,9,8,2.360912,0.021148
2014-08-02,Summer,10,20,2.314121,0.020181
2014-08-02,Chandelier,11,38,2.282481,0.019553
2014-08-02,Happy,12,21,2.313485,0.020168
2014-08-02,Turn Down For What,13,5,2.376317,0.021476
2014-08-02,Boom Clap,14,42,2.255942,0.019041
2014-08-02,Love Runs Out,15,27,2.302975,0.019957
2014-08-02,Dark Horse,16,2,2.39779,0.021942
2014-08-02,Bailando,17,13,2.343423,0.020781
2014-08-02,Shower,18,44,2.25216,0.018969
2014-08-02,Classic,19,23,2.311438,0.020127
2014-08-02,Dirt,20,48,2.180644,0.017659
2014-08-02,Break Free,21,43,2.253139,0.018987
2014-08-02,Rather Be,22,36,2.28655,0.019632
2014-08-02,American Kids,23,47,2.230467,0.018562
2014-08-02,Everything I Didn't Say,24,49,2.132565,0.016831
2014-08-02,2 On,25,14,2.33397,0.020586
2014-08-02,Loyal,26,4,2.396345,0.021911
2014-08-02,Drunk On A Plane,27,37,2.285277,0.019607
2014-08-02,Ain't It Fun,28,24,2.308019,0.020058
2014-08-02,Counting Stars,29,15,2.319194,0.020284
2014-08-02,Really Don't Care,30,6,2.372269,0.021389
2014-08-02,Come With Me Now,31,30,2.301267,0.019923
2014-08-02,Pompeii,32,16,2.316714,0.020234
2014-08-02,Talk Dirty,33,1,2.40255,0.022047
2014-08-02,Na Na,34,22,2.31274,0.020153
2014-08-02,Bartender,35,40,2.276043,0.019427
2014-08-02,I Don't Dance,36,32,2.300535,0.019909
2014-08-02,Believe Me,37,10,2.352197,0.020964
2014-08-02,Not A Bad Thing,38,19,2.314774,0.020194
2014-08-02,Word Crimes,39,50,2.132565,0.016831
2014-08-02,Beachin',40,25,2.3052,0.020002
2014-08-02,Yeah,41,33,2.29501,0.019799
2014-08-02,Me And My Broken Heart,42,26,2.303157,0.019961
2014-08-02,We Dem Boyz,43,28,2.302975,0.019957
2014-08-02,This Is How We Roll,44,3,2.397444,0.021935
2014-08-02,Black Widow,45,45,2.239768,0.018735
2014-08-02,Pills N Potions,46,39,2.278452,0.019474
2014-08-02,Studio,47,29,2.302822,0.019954
2014-08-02,Best Day Of My Life,48,18,2.316468,0.020229
2014-08-02,A Sky Full Of Stars,49,35,2.289035,0.019681
2014-08-02,Habits (Stay High),50,41,2.261882,0.019154
2014-08-09,Rude,1,33,2.296262,0.019736
2014-08-09,Fancy,2,7,2.367723,0.021198
2014-08-09,Stay With Me,3,30,2.303157,0.019873
2014-08-09,Am I Wrong,4,11,2.353669,0.020902
2014-08-09,Problem,5,12,2.352211,0.020872
2014-08-09,Maps,6,46,2.246491,0.018778
2014-08-09,Latch,7,8,2.362028,0.021078
2014-08-09,All Of Me,8,17,2.316704,0.020144
2014-08-09,Chandelier,9,37,2.28721,0.019558
2014-08-09,Summer,10,19,2.315433,0.020118
2014-08-09,Happy,11,20,2.313655,0.020083
2014-08-09,Burnin' It Down,12,50,2.132565,0.016756
2014-08-09,Boom Clap,13,43,2.265684,0.019142
2014-08-09,Wiggle,14,10,2.35706,0.020973
2014-08-09,Bailando,15,13,2.34748,0.020773
2014-08-09,Shower,16,44,2.261882,0.019069
2014-08-09,Love Runs Out,17,25,2.305717,0.019924
2014-08-09,Turn Down For What,18,5,2.376462,0.021384
2014-08-09,Rather Be,19,31,2.29844,0.019779
2014-08-09,Dark Horse,20,2,2.397801,0.021845
2014-08-09,Break Free,21,41,2.273411,0.01929
2014-08-09,Dirt,22,48,2.204094,0.017998
2014-08-09,Come Get It Bae,23,35,2.291063,0.019634
2014-08-09,2 On,24,14,2.338827,0.020594
2014-08-09,American Kids,25,47,2.244316,0.018737
2014-08-09,Classic,26,23,2.311955,0.020048
2014-08-09,Drunk On A Plane,27,36,2.290973,0.019632
2014-08-09,All About That Bass,28,49,2.190836,0.017761
2014-08-09,Black Widow,29,45,2.259836,0.01903
2014-08-09,Really Don't Care,30,6,2.37227,0.021295
2014-08-09,Loyal,31,4,2.396601,0.021819
2014-08-09,Counting Stars,32,15,2.319194,0.020194
2014-08-09,I Don't Dance,33,28,2.303274,0.019875
2014-08-09,Bartender,34,40,2.28286,0.019473
2014-08-09,Ain't It Fun,35,24,2.308767,0.019985
2014-08-09,Pompeii,36,16,2.316719,0.020144
2014-08-09,Believe Me,37,9,2.360725,0.02105
2014-08-09,Studio,38,22,2.312809,0.020066
2014-08-09,Come With Me Now,39,29,2.303157,0.019873
2014-08-09,Don't Tell 'Em,40,38,2.285727,0.019529
2014-08-09,A Sky Full Of Stars,41,34,2.292979,0.019672
2014-08-09,Talk Dirty,42,1,2.402672,0.021952
2014-08-09,Yeah,43,32,2.298297,0.019776
2014-08-09,Habits (Stay High),44,42,2.270015,0.019225
2014-08-09,Na Na,45,21,2.313036,0.02007
2014-08-09,Pills N Potions,46,39,2.285277,0.019521
2014-08-09,This Is How We Roll,47,3,2.397513,0.021839
2014-08-09,Not A Bad Thing,48,18,2.315525,0.02012
2014-08-09,No Mediocre,49,27,2.30471,0.019904
2014-08-09,Me And My Broken Heart,50,26,2.304728,0.019904
2014-08-16,Rude,1,31,2.301032,0.019784
2014-08-16,Stay With Me,2,30,2.306772,0.019898
2014-08-16,Fancy,3,8,2.378389,0.021375
2014-08-16,Am I Wrong,4,11,2.36563,0.021104
2014-08-16,Problem,5,12,2.365425,0.0211
2014-08-16,Bang Bang,6,49,2.132565,0.016717
2014-08-16,Maps,7,43,2.260517,0.018998
2014-08-16,All About That Bass,8,47,2.212061,0.0181
2014-08-16,Chandelier,9,37,2.292979,0.019625
2014-08-16,Latch,10,9,2.372611,0.021252
2014-08-16,Boom Clap,11,41,2.276043,0.019296
2014-08-16,All Of Me,12,20,2.31917,0.020146
2014-08-16,Bailando,13,13,2.360455,0.020995
2014-08-16,Summer,14,18,2.319374,0.02015
2014-08-16,Happy,15,22,2.316052,0.020083
2014-08-16,Rather Be,16,21,2.317343,0.020109
2014-08-16,Shower,17,42,2.271824,0.019214
2014-08-16,Break Free,18,32,2.300098,0.019765
2014-08-16,Black Widow,19,39,2.285727,0.019483
2014-08-16,Love Runs Out,20,26,2.310644,0.019975
2014-08-16,Wiggle,21,10,2.370503,0.021207
2014-08-16,Burnin' It Down,22,48,2.173411,0.017413
2014-08-16,Dark Horse,23,2,2.408725,0.022033
2014-08-16,Dirt,24,45,2.226605,0.018365
2014-08-16,Turn Down For What,25,5,2.386715,0.021554
2014-08-16,2 On,26,14,2.352211,0.020823
2014-08-16,American Kids,27,44,2.258131,0.018953
2014-08-16,Drunk On A Plane,28,33,2.298352,0.019731
2014-08-16,Classic,29,24,2.314639,0.020055
2014-08-16,Don't Tell 'Em,30,27,2.309538,0.019953
2014-08-16,Really Don't Care,31,6,2.382183,0.021456
2014-08-16,Bartender,32,38,2.290973,0.019586
2014-08-16,I Don't Dance,33,28,2.307998,0.019922
2014-08-16,Loyal,34,4,2.407724,0.022011
2014-08-16,Counting Stars,35,17,2.321856,0.0202
2014-08-16,A Sky Full Of Stars,36,34,2.298297,0.01973
2014-08-16,Believe Me,37,7,2.378736,0.021382
2014-08-16,Studio,38,15,2.330395,0.020373
2014-08-16,Pompeii,39,19,2.319182,0.020146
2014-08-16,Habits (Stay High),40,40,2.278626,0.019345
2014-08-16,Ain't It Fun,41,25,2.311438,0.019991
2014-08-16,Talk Dirty,42,1,2.413856,0.022147
2014-08-16,Pills N Potions,43,36,2.293596,0.019637
2014-08-16,Come With Me Now,44,29,2.306772,0.019898
2014-08-16,It Was Always You,45,50,2.132565,0.016717
2014-08-16,This Is How We Roll,46,3,2.408486,0.022028
2014-08-16,No Mediocre,47,16,2.326537,0.020295
2014-08-16,Come Get It Bae,48,35,2.297245,0.019709
2014-08-16,Na Na,49,23,2.315538,0.020073
2014-08-16,Cool Kids,50,46,2.212061,0.0181
2014-08-23,Rude,1,32,2.303308,0.019721
2014-08-23,Stay With Me,2,30,2.308079,0.019815
2014-08-23,Fancy,3,7,2.379034,0.021272
2014-08-23,All About That Bass,4,47,2.228504,0.0183
2014-08-23,Am I Wrong,5,11,2.367584,0.02103
2014-08-23,Problem,6,10,2.368258,0.021044
2014-08-23,Maps,7,43,2.270282,0.01908
2014-08-23,Chandelier,8,37,2.296262,0.019583
2014-08-23,Bang Bang,9,46,2.230825,0.018342
2014-08-23,Boom Clap,10,41,2.28286,0.019322
2014-08-23,Latch,11,8,2.373385,0.021153
2014-08-23,Bailando,12,12,2.36328,0.02094
2014-08-23,Rather Be,13,18,2.325717,0.020168
2014-08-23,All Of Me,14,23,2.319175,0.020036
2014-08-23,Black Widow,15,35,2.299991,0.019656
2014-08-23,Dark Horse,16,1,2.408733,0.021914
2014-08-23,Shower,17,42,2.278626,0.01924
2014-08-23,Break Free,18,26,2.314471,0.019942
2014-08-23,Anaconda,19,50,2.132565,0.016626
2014-08-23,Summer,20,21,2.320281,0.020059
2014-08-23,Happy,21,24,2.316168,0.019976
2014-08-23,Burnin' It Down,22,49,2.196612,0.017725
2014-08-23,Love Runs Out,23,27,2.312543,0.019904
2014-08-23,Dirt,24,45,2.243177,0.01857
2014-08-23,2 On,25,14,2.355597,0.02078
2014-08-23,Don't Tell 'Em,26,20,2.321573,0.020085
2014-08-23,Wiggle,27,9,2.373343,0.021152
2014-08-23,American Kids,28,44,2.267884,0.019035
2014-08-23,Drunk On A Plane,29,33,2.302315,0.019701
2014-08-23,Turn Down For What,30,4,2.386816,0.021439
2014-08-23,Bartender,31,38,2.295723,0.019572
2014-08-23,Really Don't Care,32,6,2.382183,0.02134
2014-08-23,Loyal,33,3,2.407902,0.021896
2014-08-23,Classic,34,25,2.314996,0.019953
2014-08-23,Counting Stars,35,19,2.321857,0.02009
2014-08-23,I Don't Dance,36,29,2.309894,0.019851
2014-08-23,A Sky Full Of Stars,37,34,2.301032,0.019676
2014-08-23,Habits (Stay High),38,39,2.284302,0.01935
2014-08-23,Studio,39,16,2.337409,0.020405
2014-08-23,No Mediocre,40,17,2.336648,0.02039
2014-08-23,Meanwhile Back At Mama's,41,15,2.353029,0.020726
2014-08-23,Believe Me,42,5,2.384717,0.021394
2014-08-23,Cool Kids,43,48,2.228504,0.0183
2014-08-23,Pompeii,44,22,2.319185,0.020037
2014-08-23,This Is How We Roll,45,2,2.408534,0.021909
2014-08-23,Come With Me Now,46,31,2.308079,0.019815
2014-08-23,Somethin' Bad,47,13,2.357934,0.020828
2014-08-23,Pills N Potions,48,36,2.298352,0.019624
2014-08-23,Ain't It Fun,49,28,2.311955,0.019892
2014-08-23,Don't,50,40,2.283854,0.019341
2014-08-30,Rude,1,33,2.3052,0.019747
2014-08-30,All About That Bass,2,46,2.242338,0.018543
2014-08-30,Stay With Me,3,31,2.309165,0.019825
2014-08-30,Break Free,4,20,2.326537,0.020172
2014-08-30,Fancy,5,7,2.379569,0.021271
2014-08-30,Am I Wrong,6,11,2.369208,0.021052
2014-08-30,Problem,7,10,2.370614,0.021081
2014-08-30,Black Widow,8,28,2.311965,0.019881
2014-08-30,Chandelier,9,36,2.298994,0.019624
2014-08-30,Bang Bang,10,44,2.25781,0.018833
2014-08-30,Boom Clap,11,38,2.288549,0.01942
2014-08-30,Maps,12,41,2.278452,0.019225
2014-08-30,Latch,13,9,2.374028,0.021154
2014-08-30,Rather Be,14,18,2.332715,0.020297
2014-08-30,Bailando,15,12,2.36563,0.020977
2014-08-30,All Of Me,16,24,2.319179,0.020025
2014-08-30,Shower,17,39,2.284302,0.019338
2014-08-30,Don't Tell 'Em,18,19,2.331658,0.020276
2014-08-30,Happy,19,25,2.316265,0.019966
2014-08-30,Burnin' It Down,20,48,2.216147,0.018064
2014-08-30,Summer,21,22,2.321034,0.020062
2014-08-30,Love Runs Out,22,27,2.314121,0.019923
2014-08-30,Dark Horse,23,1,2.408739,0.021901
2014-08-30,Dirt,24,45,2.257121,0.01882
2014-08-30,American Kids,25,42,2.276043,0.019179
2014-08-30,Really Don't Care,26,6,2.382184,0.021327
2014-08-30,2 On,27,13,2.358415,0.020826
2014-08-30,Drunk On A Plane,28,32,2.305614,0.019755
2014-08-30,Wiggle,29,8,2.375705,0.021189
2014-08-30,Habits (Stay High),30,37,2.289035,0.01943
2014-08-30,Cool Kids,31,47,2.242338,0.018543
2014-08-30,Loyal,32,3,2.408049,0.021886
2014-08-30,Bartender,33,35,2.29968,0.019638
2014-08-30,A Sky Full Of Stars,34,34,2.303308,0.019709
2014-08-30,Turn Down For What,35,5,2.386899,0.021428
2014-08-30,Come With Me Now,36,30,2.309165,0.019825
2014-08-30,Counting Stars,37,21,2.321858,0.020078
2014-08-30,New Flame,38,17,2.336757,0.02038
2014-08-30,Anaconda,39,49,2.178061,0.017389
2014-08-30,Studio,40,16,2.343263,0.020513
2014-08-30,I Don't Dance,41,29,2.311471,0.019871
2014-08-30,No Mediocre,42,15,2.345107,0.02055
2014-08-30,Classic,43,26,2.315292,0.019947
2014-08-30,Lifestyle,44,40,2.281158,0.019277
2014-08-30,Believe Me,45,4,2.389703,0.021488
2014-08-30,Pompeii,46,23,2.319188,0.020025
2014-08-30,Meanwhile Back At Mama's,47,14,2.357934,0.020816
2014-08-30,Leave The Night On,48,43,2.263683,0.018944
2014-08-30,Best Mistake,49,50,2.132565,0.016616
2014-08-30,This Is How We Roll,50,2,2.408574,0.021897
2014-09-06,Shake It Off,1,50,2.132565,0.016705
2014-09-06,Anaconda,2,49,2.201415,0.017895
2014-09-06,All About That Bass,3,44,2.253952,0.01886
2014-09-06,Stay With Me,4,25,2.310067,0.019949
2014-09-06,Rude,5,28,2.306772,0.019883
2014-09-06,Black Widow,6,18,2.322,0.020189
2014-09-06,Break Free,7,17,2.336648,0.020486
2014-09-06,Chandelier,8,32,2.301267,0.019774
2014-09-06,Bang Bang,9,40,2.278158,0.019323
2014-09-06,Am I Wrong,10,9,2.370558,0.021193
2014-09-06,Fancy,11,5,2.380013,0.021394
2014-09-06,Boom Clap,12,35,2.293293,0.019617
2014-09-06,Problem,13,8,2.372573,0.021236
2014-09-06,Maps,14,38,2.285277,0.019461
2014-09-06,Rather Be,15,16,2.338554,0.020526
2014-09-06,Bailando,16,10,2.367584,0.02113
2014-09-06,Latch,17,7,2.374562,0.021278
2014-09-06,Don't Tell 'Em,18,15,2.340095,0.020557
2014-09-06,Shower,19,37,2.289035,0.019534
2014-09-06,All Of Me,20,21,2.319182,0.020132
2014-09-06,Happy,21,22,2.316346,0.020075
2014-09-06,Burnin' It Down,22,46,2.232626,0.018463
2014-09-06,Habits (Stay High),23,36,2.292979,0.019611
2014-09-06,Dirt,24,42,2.268827,0.019143
2014-09-06,Cool Kids,25,45,2.253952,0.01886
2014-09-06,Really Don't Care,26,4,2.382184,0.021441
2014-09-06,American Kids,27,39,2.28286,0.019414
2014-09-06,Summer,28,20,2.32166,0.020182
2014-09-06,2 On,29,11,2.360759,0.020986
2014-09-06,Dark Horse,30,1,2.408744,0.022018
2014-09-06,Love Runs Out,31,24,2.315433,0.020056
2014-09-06,A Sky Full Of Stars,32,30,2.3052,0.019852
2014-09-06,Drunk On A Plane,33,27,2.30836,0.019915
2014-09-06,Loyal,34,2,2.408172,0.022005
2014-09-06,Bartender,35,31,2.302975,0.019808
2014-09-06,This Is How We Do,36,47,2.21848,0.018203
2014-09-06,New Flame,37,14,2.346922,0.020698
2014-09-06,Lifestyle,38,34,2.295387,0.019658
2014-09-06,No Mediocre,39,12,2.352175,0.020807
2014-09-06,Wiggle,40,6,2.37767,0.021344
2014-09-06,Counting Stars,41,19,2.321858,0.020186
2014-09-06,Turn Down For What,42,3,2.386968,0.021544
2014-09-06,Hot Boy,43,48,2.210309,0.018055
2014-09-06,Come With Me Now,44,26,2.310067,0.019949
2014-09-06,Studio,45,13,2.348144,0.020723
2014-09-06,Amnesia,46,43,2.265684,0.019083
2014-09-06,Don't,47,33,2.296412,0.019679
2014-09-06,Leave The Night On,48,41,2.271824,0.019201
2014-09-06,We Dem Boyz,49,23,2.315433,0.020056
2014-09-06,Pills N Potions,50,29,2.305614,0.01986
2014-09-13,Shake It Off,1,49,2.173411,0.017412
2014-09-13,All About That Bass,2,42,2.263683,0.019057
2014-09-13,Anaconda,3,48,2.221002,0.018261
2014-09-13,Bang Bang,4,34,2.295203,0.019667
2014-09-13,Stay With Me,5,24,2.310816,0.019976
2014-09-13,Black Widow,6,18,2.330395,0.020371
2014-09-13,Break Free,7,16,2.345107,0.020673
2014-09-13,Rude,8,26,2.308079,0.019922
2014-09-13,Chandelier,9,30,2.303157,0.019824
2014-09-13,Boom Clap,10,32,2.297245,0.019707
2014-09-13,Maps,11,36,2.290973,0.019584
2014-09-13,Problem,12,8,2.374201,0.021284
2014-09-13,Fancy,13,5,2.380382,0.021416
2014-09-13,Am I Wrong,14,9,2.37168,0.02123
2014-09-13,Rather Be,15,17,2.343423,0.020639
2014-09-13,Bailando,16,10,2.369208,0.021178
2014-09-13,Don't Tell 'Em,17,15,2.347145,0.020716
2014-09-13,Latch,18,7,2.375005,0.021301
2014-09-13,All Of Me,19,21,2.319185,0.020144
2014-09-13,Habits (Stay High),20,33,2.296262,0.019688
2014-09-13,Burnin' It Down,21,44,2.246491,0.018732
2014-09-13,Guts Over Fear,22,50,2.132565,0.016715
2014-09-13,Shower,23,35,2.292979,0.019623
2014-09-13,Happy,24,23,2.316412,0.020089
2014-09-13,Hot Boy,25,47,2.226736,0.018366
2014-09-13,Cool Kids,26,41,2.263683,0.019057
2014-09-13,Dirt,27,38,2.278635,0.019344
2014-09-13,A Sky Full Of Stars,28,28,2.306772,0.019896
2014-09-13,This Is How We Do,29,45,2.23498,0.018518
2014-09-13,Really Don't Care,30,4,2.382184,0.021454
2014-09-13,American Kids,31,37,2.288549,0.019537
2014-09-13,Dark Horse,32,1,2.408748,0.022032
2014-09-13,Amnesia,33,40,2.273833,0.019251
2014-09-13,Don't,34,31,2.301175,0.019785
2014-09-13,2 On,35,11,2.362708,0.02104
2014-09-13,Bartender,36,29,2.305717,0.019875
2014-09-13,Summer,37,19,2.322179,0.020205
2014-09-13,Lifestyle,38,27,2.307333,0.019907
2014-09-13,Loyal,39,2,2.408273,0.022021
2014-09-13,No Mediocre,40,12,2.358074,0.020943
2014-09-13,Wiggle,41,6,2.379302,0.021393
2014-09-13,New Flame,42,13,2.355427,0.020888
2014-09-13,Love Runs Out,43,22,2.316523,0.020091
2014-09-13,0 To 100 / The Catch Up,44,43,2.257121,0.018932
2014-09-13,Counting Stars,45,20,2.321858,0.020198
2014-09-13,Drunk On A Plane,46,25,2.310644,0.019973
2014-09-13,Turn Down For What,47,3,2.387026,0.021558
2014-09-13,Studio,48,14,2.352211,0.020821
2014-09-13,No Flex Zone,49,46,2.226736,0.018366
2014-09-13,Leave The Night On,50,39,2.278626,0.019344
2014-09-20,All About That Bass,1,43,2.271824,0.019076
2014-09-20,Shake It Off,2,50,2.196612,0.017694
2014-09-20,Anaconda,3,49,2.237525,0.018432
2014-09-20,Bang Bang,4,26,2.309538,0.019809
2014-09-20,Black Widow,5,18,2.337409,0.020369
2014-09-20,Stay With Me,6,25,2.311438,0.019846
2014-09-20,Rude,7,27,2.309165,0.019801
2014-09-20,Break Free,8,16,2.352175,0.020672
2014-09-20,Maps,9,36,2.295723,0.019537
2014-09-20,Chandelier,10,32,2.304728,0.019714
2014-09-20,Boom Clap,11,33,2.300535,0.019631
2014-09-20,Rather Be,12,17,2.34748,0.020575
2014-09-20,Don't Tell 'Em,13,15,2.353029,0.020689
2014-09-20,Am I Wrong,14,9,2.372611,0.021098
2014-09-20,Bailando,15,10,2.370558,0.021055
2014-09-20,Fancy,16,5,2.380688,0.02127
2014-09-20,Problem,17,7,2.375555,0.021161
2014-09-20,Habits (Stay High),18,34,2.298994,0.019601
2014-09-20,Hot Boy,19,47,2.240557,0.018488
2014-09-20,Burnin' It Down,20,45,2.258131,0.018816
2014-09-20,Latch,21,8,2.375373,0.021157
2014-09-20,All Of Me,22,21,2.319188,0.020001
2014-09-20,Cool Kids,23,42,2.271824,0.019076
2014-09-20,This Is How We Do,24,46,2.248862,0.018643
2014-09-20,A Sky Full Of Stars,25,28,2.308079,0.01978
2014-09-20,Happy,26,24,2.316468,0.019947
2014-09-20,Dirt,27,38,2.286841,0.019364
2014-09-20,Shower,28,35,2.296262,0.019548
2014-09-20,American Kids,29,37,2.293293,0.01949
2014-09-20,Don't,30,31,2.305144,0.019722
2014-09-20,Lifestyle,31,23,2.317343,0.019964
2014-09-20,Dark Horse,32,1,2.408752,0.021875
2014-09-20,No Mediocre,33,12,2.362993,0.020896
2014-09-20,2 On,34,11,2.364329,0.020924
2014-09-20,0 To 100 / The Catch Up,35,44,2.268827,0.019019
2014-09-20,No Flex Zone,36,48,2.240557,0.018488
2014-09-20,Amnesia,37,40,2.280642,0.019245
2014-09-20,Really Don't Care,38,4,2.382184,0.021301
2014-09-20,New Flame,39,13,2.362533,0.020887
2014-09-20,Bartender,40,30,2.307998,0.019778
2014-09-20,Counting Stars,41,20,2.321859,0.020054
2014-09-20,Studio,42,14,2.355597,0.020742
2014-09-20,Summer,43,19,2.32261,0.020069
2014-09-20,Wiggle,44,6,2.380659,0.021269
2014-09-20,Loyal,45,2,2.408358,0.021866
2014-09-20,Turn Down For What,46,3,2.387074,0.021406
2014-09-20,Roller Coaster,47,41,2.272876,0.019096
2014-09-20,"Where It's At (Yep, Yep)",48,29,2.308019,0.019779
2014-09-20,Love Runs Out,49,22,2.317429,0.019966
2014-09-20,Leave The Night On,50,39,2.284302,0.019315
2014-09-27,All About That Bass,1,41,2.278626,0.019341
2014-09-27,Shake It Off,2,48,2.216147,0.018169
2014-09-27,Anaconda,3,47,2.251427,0.018822
2014-09-27,Black Widow,4,15,2.343263,0.020632
2014-09-27,Bang Bang,5,19,2.321573,0.02019
2014-09-27,Stay With Me,6,23,2.311955,0.019996
2014-09-27,Break Free,7,12,2.358074,0.02094
2014-09-27,Maps,8,33,2.29968,0.019752
2014-09-27,Rude,9,24,2.310067,0.019959
2014-09-27,Boom Clap,10,31,2.303274,0.019823
2014-09-27,Chandelier,11,30,2.306033,0.019878
2014-09-27,Don't Tell 'Em,12,13,2.357934,0.020937
2014-09-27,Rather Be,13,14,2.350858,0.02079
2014-09-27,Bailando,14,7,2.37168,0.021227
2014-09-27,Am I Wrong,15,6,2.373385,0.021263
2014-09-27,Habits (Stay High),16,32,2.301267,0.019784
2014-09-27,Fancy,17,3,2.380942,0.021425
2014-09-27,Hot Boy,18,45,2.25216,0.018836
2014-09-27,Problem,19,4,2.376679,0.021333
2014-09-27,Burnin' It Down,20,43,2.267884,0.019134
2014-09-27,Cool Kids,21,42,2.278626,0.019341
2014-09-27,Centuries,22,50,2.132565,0.016713
2014-09-27,All Of Me,23,20,2.31919,0.020142
2014-09-27,Latch,24,5,2.375678,0.021312
2014-09-27,Don't,25,28,2.308448,0.019926
2014-09-27,A Sky Full Of Stars,26,26,2.309165,0.019941
2014-09-27,This Is How We Do,27,44,2.260517,0.018994
2014-09-27,Dirt,28,36,2.293697,0.019635
2014-09-27,Happy,29,21,2.316514,0.020088
2014-09-27,Lifestyle,30,16,2.325717,0.020273
2014-09-27,Blame,31,49,2.132565,0.016713
2014-09-27,2 On,32,10,2.365675,0.0211
2014-09-27,American Kids,33,35,2.297245,0.019704
2014-09-27,Shower,34,34,2.298994,0.019739
2014-09-27,0 To 100 / The Catch Up,35,40,2.278635,0.019341
2014-09-27,New Flame,36,8,2.368464,0.021159
2014-09-27,No Flex Zone,37,46,2.25216,0.018836
2014-09-27,Dark Horse,38,1,2.408755,0.022029
2014-09-27,No Mediocre,39,9,2.367091,0.02113
2014-09-27,Amnesia,40,38,2.286325,0.01949
2014-09-27,Studio,41,11,2.358415,0.020947
2014-09-27,"Where It's At (Yep, Yep)",42,27,2.308767,0.019933
2014-09-27,Roller Coaster,43,39,2.281056,0.019388
2014-09-27,Leave The Night On,44,37,2.289035,0.019543
2014-09-27,Counting Stars,45,18,2.321859,0.020195
2014-09-27,Fireball,46,22,2.314471,0.020047
2014-09-27,Loyal,47,2,2.408428,0.022022
2014-09-27,Trumpets,48,29,2.307998,0.019917
2014-09-27,Bartender,49,25,2.309894,0.019955
2014-09-27,Summer,50,17,2.322968,0.020218
2014-10-04,All About That Bass,1,41,2.284302,0.01932
2014-10-04,Shake It Off,2,49,2.232626,0.018347
2014-10-04,Bang Bang,3,18,2.331658,0.020257
2014-10-04,Anaconda,4,45,2.263097,0.018914
2014-10-04,Black Widow,5,16,2.348144,0.020593
2014-10-04,Stay With Me,6,23,2.312384,0.01987
2014-10-04,Break Free,7,12,2.362993,0.020901
2014-10-04,Boom Clap,8,30,2.305552,0.019735
2014-10-04,Chandelier,9,29,2.307118,0.019766
