fecha,titulo,ranking_real,ranking_pred,V,prob_rank1
2013-03-16,Some Nights,38,27,0.121824,0.019996
2013-03-16,Wanted,39,28,0.121824,0.019996
2013-03-16,All Gold Everything,40,26,0.121824,0.019996
2013-03-16,C'mon,41,25,0.121824,0.019996
2013-03-16,Adorn,42,34,0.121824,0.019996
2013-03-16,Better Dig Two,43,35,0.121824,0.019996
2013-03-16,One Way Or Another (Teenage Kicks),44,48,0.021048,0.01808
2013-03-16,One Of Those Nights,45,36,0.121824,0.019996
2013-03-16,Two Black Cadillacs,46,33,0.121824,0.019996
2013-03-16,Just Give Me A Reason,47,47,0.022963,0.018114
2013-03-16,Swimming Pools (Drank),48,24,0.121824,0.019996
2013-03-16,Kiss You,49,38,0.119298,0.019946
2013-03-16,Downtown,50,46,0.031867,0.018276
2013-03-23,Harlem Shake,1,49,0.031867,0.018213
2013-03-23,Thrift Shop,2,1,0.190976,0.021354
2013-03-23,When I Was Your Man,3,16,0.123379,0.019958
2013-03-23,Stay,4,43,0.058572,0.018706
2013-03-23,Suit & Tie,5,12,0.169868,0.020908
2013-03-23,I Knew You Were Trouble.,6,21,0.123379,0.019958
2013-03-23,Started From The Bottom,7,45,0.04766,0.018503
2013-03-23,Scream & Shout,8,2,0.190976,0.021354
2013-03-23,Love Me,9,13,0.152475,0.020548
2013-03-23,Locked Out Of Heaven,10,32,0.123379,0.019958
2013-03-23,Don't You Worry Child,11,4,0.190976,0.021354
2013-03-23,Daylight,12,22,0.123379,0.019958
2013-03-23,Feel This Moment,13,15,0.124149,0.019974
2013-03-23,Ho Hey,14,20,0.123379,0.019958
2013-03-23,F**kin Problems,15,5,0.190976,0.021354
2013-03-23,Sweet Nothing,16,3,0.190976,0.021354
2013-03-23,Radioactive,17,24,0.123379,0.019958
2013-03-23,Just Give Me A Reason,18,48,0.036984,0.018306
2013-03-23,Pour It Up,19,37,0.119543,0.019882
2013-03-23,I Will Wait,20,8,0.190976,0.021354
2013-03-23,Girl On Fire,21,7,0.190976,0.021354
2013-03-23,Heart Attack,22,50,0.013097,0.017874
2013-03-23,It's Time,23,23,0.123379,0.019958
2013-03-23,Catch My Breath,24,19,0.123379,0.019958
2013-03-23,Sure Be Cool If You Did,25,38,0.11393,0.019771
2013-03-23,Little Talks,26,9,0.190976,0.021354
2013-03-23,Gangnam Style,27,18,0.123379,0.019958
2013-03-23,Poetic Justice,28,6,0.190976,0.021354
2013-03-23,Carry On,29,36,0.119543,0.019882
2013-03-23,Try,30,17,0.123379,0.019958
2013-03-23,Beauty And A Beat,31,10,0.190976,0.021354
2013-03-23,Troublemaker,32,14,0.152475,0.020548
2013-03-23,Diamonds,33,31,0.123379,0.019958
2013-03-23,Sail,34,42,0.088674,0.019278
2013-03-23,Hall Of Fame,35,11,0.190976,0.021354
2013-03-23,One More Night,36,30,0.123379,0.019958
2013-03-23,Home,37,29,0.123379,0.019958
2013-03-23,Mama's Broken Heart,38,41,0.088674,0.019278
2013-03-23,Some Nights,39,28,0.123379,0.019958
2013-03-23,Can't Hold Us,40,40,0.08926,0.019289
2013-03-23,Adorn,41,25,0.123379,0.019958
2013-03-23,Downtown,42,47,0.04731,0.018496
2013-03-23,Two Black Cadillacs,43,26,0.123379,0.019958
2013-03-23,All Gold Everything,44,27,0.123379,0.019958
2013-03-23,Bad,45,44,0.058134,0.018698
2013-03-23,Wanted,46,34,0.123379,0.019958
2013-03-23,My Songs Know What You Did In The Dark (Light Em Up),47,46,0.04731,0.018496
2013-03-23,One Of Those Nights,48,33,0.123379,0.019958
2013-03-23,Better Dig Two,49,35,0.123379,0.019958
2013-03-23,Get Your Shine On,50,39,0.089411,0.019292
2013-03-30,Harlem Shake,1,49,0.04731,0.018407
2013-03-30,Thrift Shop,2,1,0.193458,0.021303
2013-03-30,When I Was Your Man,3,32,0.124312,0.01988
2013-03-30,Suit & Tie,4,12,0.180713,0.021034
2013-03-30,Stay,5,41,0.089455,0.019199
2013-03-30,Started From The Bottom,6,43,0.068233,0.018796
2013-03-30,I Knew You Were Trouble.,7,21,0.124312,0.01988
2013-03-30,Scream & Shout,8,2,0.193458,0.021303
2013-03-30,Just Give Me A Reason,9,46,0.058621,0.018616
2013-03-30,Love Me,10,14,0.170948,0.020829
2013-03-30,Feel This Moment,11,15,0.152699,0.020453
2013-03-30,Daylight,12,16,0.124312,0.01988
2013-03-30,Locked Out Of Heaven,13,22,0.124312,0.01988
2013-03-30,Ho Hey,14,31,0.124312,0.01988
2013-03-30,Don't You Worry Child,15,4,0.193458,0.021303
2013-03-30,F**kin Problems,16,3,0.193458,0.021303
2013-03-30,Sweet Nothing,17,8,0.193458,0.021303
2013-03-30,Radioactive,18,20,0.124312,0.01988
2013-03-30,Heart Attack,19,50,0.020972,0.017928
2013-03-30,Pour It Up,20,35,0.122336,0.019841
2013-03-30,I Will Wait,21,7,0.193458,0.021303
2013-03-30,It's Time,22,23,0.124312,0.01988
2013-03-30,Girl On Fire,23,6,0.193458,0.021303
2013-03-30,Sure Be Cool If You Did,24,37,0.119053,0.019776
2013-03-30,Mirrors,25,48,0.04756,0.018411
2013-03-30,Carry On,26,36,0.122336,0.019841
2013-03-30,Catch My Breath,27,19,0.124312,0.01988
2013-03-30,Little Talks,28,5,0.193458,0.021303
2013-03-30,Gangnam Style,29,17,0.124312,0.01988
2013-03-30,Poetic Justice,30,9,0.193458,0.021303
2013-03-30,Troublemaker,31,13,0.170948,0.020829
2013-03-30,Try,32,18,0.124312,0.01988
2013-03-30,Beauty And A Beat,33,10,0.193458,0.021303
2013-03-30,I Love It,34,34,0.123336,0.019861
2013-03-30,Downtown,35,45,0.067578,0.018784
2013-03-30,My Songs Know What You Did In The Dark (Light Em Up),36,44,0.067578,0.018784
2013-03-30,Sail,37,39,0.104513,0.01949
2013-03-30,Bad,38,42,0.088581,0.019182
2013-03-30,Mama's Broken Heart,39,40,0.104513,0.01949
2013-03-30,Can't Hold Us,40,33,0.124149,0.019877
2013-03-30,Home,41,27,0.124312,0.01988
2013-03-30,One More Night,42,26,0.124312,0.01988
2013-03-30,Diamonds,43,29,0.124312,0.01988
2013-03-30,Two Black Cadillacs,44,28,0.124312,0.01988
2013-03-30,All Gold Everything,45,25,0.124312,0.01988
2013-03-30,Adorn,46,30,0.124312,0.01988
2013-03-30,Wagon Wheel,47,38,0.113253,0.019662
2013-03-30,Bugatti,48,47,0.058232,0.018609
2013-03-30,Some Nights,49,24,0.124312,0.01988
2013-03-30,Hall Of Fame,50,11,0.193458,0.021303
2013-04-06,Thrift Shop,1,1,0.195164,0.021253
2013-04-06,Harlem Shake,2,48,0.067578,0.018707
2013-04-06,Suit & Tie,3,11,0.187099,0.021082
2013-04-06,When I Was Your Man,4,24,0.124927,0.019812
2013-04-06,Stay,5,31,0.124475,0.019803
2013-04-06,Just Give Me A Reason,6,43,0.089552,0.019123
2013-04-06,Started From The Bottom,7,42,0.089707,0.019126
2013-04-06,Feel This Moment,8,14,0.171218,0.02075
2013-04-06,Love Me,9,12,0.181912,0.020973
2013-04-06,I Knew You Were Trouble.,10,23,0.124927,0.019812
2013-04-06,Scream & Shout,11,2,0.195164,0.021253
2013-04-06,Daylight,12,22,0.124927,0.019812
2013-04-06,Mirrors,13,47,0.068046,0.018716
2013-04-06,Locked Out Of Heaven,14,19,0.124927,0.019812
2013-04-06,Radioactive,15,21,0.124927,0.019812
2013-04-06,Sweet Nothing,16,3,0.195164,0.021253
2013-04-06,Ho Hey,17,20,0.124927,0.019812
2013-04-06,F**kin Problems,18,8,0.195164,0.021253
2013-04-06,Pour It Up,19,32,0.123904,0.019791
2013-04-06,Don't You Worry Child,20,7,0.195164,0.021253
2013-04-06,Heart Attack,21,49,0.031867,0.018051
2013-04-06,I Will Wait,22,6,0.195164,0.021253
2013-04-06,It's Time,23,18,0.124927,0.019812
2013-04-06,Carry On,24,33,0.123904,0.019791
2013-04-06,Sure Be Cool If You Did,25,37,0.121824,0.01975
2013-04-06,22,26,30,0.124579,0.019805
2013-04-06,Can't Hold Us,27,15,0.152699,0.02037
2013-04-06,My Songs Know What You Did In The Dark (Light Em Up),28,46,0.088674,0.019106
2013-04-06,Little Talks,29,4,0.195164,0.021253
2013-04-06,Troublemaker,30,13,0.181912,0.020973
2013-04-06,Girl On Fire,31,5,0.195164,0.021253
2013-04-06,Catch My Breath,32,17,0.124927,0.019812
2013-04-06,I Love It,33,16,0.151576,0.020347
2013-04-06,Gangnam Style,34,29,0.124927,0.019812
2013-04-06,Poetic Justice,35,10,0.195164,0.021253
2013-04-06,Bad,36,36,0.123011,0.019774
2013-04-06,Try,37,25,0.124927,0.019812
2013-04-06,Wagon Wheel,38,38,0.118319,0.019681
2013-04-06,Bugatti,39,44,0.088775,0.019108
2013-04-06,Downtown,40,45,0.088674,0.019106
2013-04-06,Mama's Broken Heart,41,40,0.11393,0.019595
2013-04-06,#thatPOWER,42,50,0.006766,0.017604
2013-04-06,Sail,43,41,0.11393,0.019595
2013-04-06,Beauty And A Beat,44,9,0.195164,0.021253
2013-04-06,Madness,45,34,0.123856,0.01979
2013-04-06,Home,46,28,0.124927,0.019812
2013-04-06,Diamonds,47,27,0.124927,0.019812
2013-04-06,One More Night,48,26,0.124927,0.019812
2013-04-06,Get Your Shine On,49,39,0.115063,0.019617
2013-04-06,I Drive Your Truck,50,35,0.123379,0.019781
2013-04-13,Thrift Shop,1,1,0.196435,0.021185
2013-04-13,When I Was Your Man,2,24,0.125378,0.019732
2013-04-13,Suit & Tie,3,10,0.190976,0.021069
2013-04-13,Harlem Shake,4,47,0.088674,0.019021
2013-04-13,Just Give Me A Reason,5,34,0.124638,0.019717
2013-04-13,Stay,6,16,0.15315,0.020287
2013-04-13,Radioactive,7,22,0.125378,0.019732
2013-04-13,Started From The Bottom,8,43,0.105878,0.019351
2013-04-13,Feel This Moment,9,13,0.182212,0.020886
2013-04-13,The Way,10,50,0.006766,0.017525
2013-04-13,Mirrors,11,46,0.089411,0.019035
2013-04-13,I Knew You Were Trouble.,12,20,0.125378,0.019732
2013-04-13,Daylight,13,21,0.125378,0.019732
2013-04-13,Love Me,14,12,0.188372,0.021015
2013-04-13,Can't Hold Us,15,14,0.171218,0.020657
2013-04-13,Scream & Shout,16,2,0.196435,0.021185
2013-04-13,Heart Attack,17,49,0.04731,0.01825
2013-04-13,Sweet Nothing,18,7,0.196435,0.021185
2013-04-13,Locked Out Of Heaven,19,19,0.125378,0.019732
2013-04-13,Pour It Up,20,32,0.124845,0.019721
2013-04-13,F**kin Problems,21,3,0.196435,0.021185
2013-04-13,Carry On,22,31,0.124845,0.019721
2013-04-13,Ho Hey,23,23,0.125378,0.019732
2013-04-13,I Love It,24,15,0.169868,0.020629
2013-04-13,Don't You Worry Child,25,5,0.196435,0.021185
2013-04-13,I Will Wait,26,6,0.196435,0.021185
2013-04-13,My Songs Know What You Did In The Dark (Light Em Up),27,45,0.104513,0.019324
2013-04-13,It's Time,28,18,0.125378,0.019732
2013-04-13,Troublemaker,29,11,0.188372,0.021015
2013-04-13,Wagon Wheel,30,39,0.121057,0.019647
2013-04-13,Bad,31,17,0.151127,0.020246
2013-04-13,Little Talks,32,4,0.196435,0.021185
2013-04-13,22,33,30,0.125196,0.019728
2013-04-13,Sure Be Cool If You Did,34,37,0.123379,0.019692
2013-04-13,Bugatti,35,38,0.123336,0.019691
2013-04-13,Downtown,36,44,0.104513,0.019324
2013-04-13,Catch My Breath,37,25,0.125378,0.019732
2013-04-13,Mama's Broken Heart,38,41,0.119053,0.019607
2013-04-13,Girl On Fire,39,8,0.196435,0.021185
2013-04-13,Sail,40,42,0.119053,0.019607
2013-04-13,Poetic Justice,41,9,0.196435,0.021185
2013-04-13,Get Your Shine On,42,40,0.120281,0.019631
2013-04-13,Try,43,29,0.125378,0.019732
2013-04-13,Gangnam Style,44,28,0.125378,0.019732
2013-04-13,Alive,45,48,0.088674,0.019021
2013-04-13,Madness,46,36,0.124301,0.01971
2013-04-13,I Drive Your Truck,47,35,0.124312,0.019711
2013-04-13,Power Trip,48,33,0.124638,0.019717
2013-04-13,One More Night,49,27,0.125378,0.019732
2013-04-13,Home,50,26,0.125378,0.019732
2013-04-20,When I Was Your Man,1,23,0.125743,0.019607
2013-04-20,Thrift Shop,2,1,0.197462,0.021065
2013-04-20,Just Give Me A Reason,3,20,0.153375,0.020156
2013-04-20,Stay,4,17,0.171759,0.02053
2013-04-20,Suit & Tie,5,10,0.193458,0.020981
2013-04-20,Harlem Shake,6,47,0.104513,0.019195
2013-04-20,Can't Hold Us,7,14,0.182212,0.020746
2013-04-20,Cruise,8,9,0.196422,0.021043
2013-04-20,Started From The Bottom,9,43,0.115518,0.019407
2013-04-20,Feel This Moment,10,13,0.188691,0.020881
2013-04-20,Radioactive,11,29,0.125743,0.019607
2013-04-20,Mirrors,12,46,0.105487,0.019214
2013-04-20,Love Me,13,12,0.192296,0.020956
2013-04-20,Daylight,14,30,0.125743,0.019607
2013-04-20,Heart Attack,15,49,0.067578,0.018499
2013-04-20,I Knew You Were Trouble.,16,28,0.125743,0.019607
2013-04-20,I Love It,17,15,0.180713,0.020715
2013-04-20,Scream & Shout,18,6,0.197462,0.021065
2013-04-20,Locked Out Of Heaven,19,22,0.125743,0.019607
2013-04-20,Ho Hey,20,24,0.125743,0.019607
2013-04-20,Sweet Nothing,21,3,0.197462,0.021065
2013-04-20,The Way,22,50,0.013631,0.017527
2013-04-20,Carry On,23,34,0.125465,0.019601
2013-04-20,Wagon Wheel,24,40,0.122593,0.019545
2013-04-20,I Will Wait,25,5,0.197462,0.021065
2013-04-20,Don't You Worry Child,26,2,0.197462,0.021065
2013-04-20,My Songs Know What You Did In The Dark (Light Em Up),27,45,0.11393,0.019377
2013-04-20,F**kin Problems,28,4,0.197462,0.021065
2013-04-20,Sure Be Cool If You Did,29,38,0.124312,0.019579
2013-04-20,Pour It Up,30,35,0.125465,0.019601
2013-04-20,Bad,31,18,0.169329,0.02048
2013-04-20,Troublemaker,32,11,0.192296,0.020956
2013-04-20,It's Time,33,26,0.125743,0.019607
2013-04-20,22,34,33,0.125648,0.019605
2013-04-20,Mama's Broken Heart,35,41,0.121824,0.01953
2013-04-20,Downtown,36,44,0.11393,0.019377
2013-04-20,Little Talks,37,8,0.197462,0.021065
2013-04-20,Bugatti,38,21,0.151576,0.02012
2013-04-20,Get Your Shine On,39,39,0.123108,0.019555
2013-04-20,Alive,40,48,0.104513,0.019195
2013-04-20,Catch My Breath,41,27,0.125743,0.019607
2013-04-20,Highway Don't Care,42,16,0.173659,0.020569
2013-04-20,Power Trip,43,19,0.153375,0.020156
2013-04-20,Sail,44,42,0.121824,0.01953
2013-04-20,Madness,45,37,0.124663,0.019586
2013-04-20,Poetic Justice,46,7,0.197462,0.021065
2013-04-20,Try,47,32,0.125743,0.019607
2013-04-20,Gangnam Style,48,25,0.125743,0.019607
2013-04-20,One More Night,49,31,0.125743,0.019607
2013-04-20,I Drive Your Truck,50,36,0.124927,0.019591
2013-04-27,Just Give Me A Reason,1,18,0.17203,0.020734
2013-04-27,Thrift Shop,2,1,0.19835,0.021287
2013-04-27,When I Was Your Man,3,24,0.126064,0.019803
2013-04-27,Stay,4,16,0.182813,0.020959
2013-04-27,Can't Hold Us,5,13,0.188691,0.021082
2013-04-27,Suit & Tie,6,9,0.195164,0.021219
2013-04-27,Mirrors,7,40,0.115063,0.019586
2013-04-27,Feel This Moment,8,12,0.192626,0.021166
2013-04-27,Started From The Bottom,9,37,0.120774,0.019698
2013-04-27,Heart Attack,10,43,0.088674,0.019076
2013-04-27,Cruise,11,8,0.197305,0.021265
2013-04-27,Gentleman,12,48,0.006766,0.017576
2013-04-27,Harlem Shake,13,42,0.11393,0.019564
2013-04-27,Radioactive,14,23,0.126064,0.019803
2013-04-27,Love Me,15,10,0.194808,0.021212
2013-04-27,I Love It,16,14,0.187099,0.021049
2013-04-27,Daylight,17,22,0.126064,0.019803
2013-04-27,Crash My Party,18,47,0.006766,0.017576
2013-04-27,I Knew You Were Trouble.,19,27,0.126064,0.019803
2013-04-27,Mama's Broken Heart,20,35,0.123379,0.01975
2013-04-27,Wagon Wheel,21,34,0.123516,0.019752
2013-04-27,Ho Hey,22,21,0.126064,0.019803
2013-04-27,Carry On,23,30,0.125918,0.0198
2013-04-27,Locked Out Of Heaven,24,25,0.126064,0.019803
2013-04-27,Highway Don't Care,25,15,0.184923,0.021003
2013-04-27,Power Trip,26,19,0.17203,0.020734
2013-04-27,Sweet Nothing,27,2,0.19835,0.021287
2013-04-27,Scream & Shout,28,3,0.19835,0.021287
2013-04-27,Downtown,29,39,0.119053,0.019664
2013-04-27,My Songs Know What You Did In The Dark (Light Em Up),30,38,0.119053,0.019664
2013-04-27,Bad,31,17,0.180115,0.020902
2013-04-27,22,32,28,0.126014,0.019802
2013-04-27,I Will Wait,33,4,0.19835,0.021287
2013-04-27,F**kin Problems,34,7,0.19835,0.021287
2013-04-27,Don't You Worry Child,35,6,0.19835,0.021287
2013-04-27,Sure Be Cool If You Did,36,31,0.124927,0.01978
2013-04-27,The Way,37,46,0.022898,0.017862
2013-04-27,Pour It Up,38,29,0.125918,0.0198
2013-04-27,Troublemaker,39,11,0.194808,0.021212
2013-04-27,Boys 'round Here,40,45,0.022987,0.017863
2013-04-27,Get Your Shine On,41,33,0.124695,0.019776
2013-04-27,Alive,42,41,0.11393,0.019564
2013-04-27,I Want Crazy,43,50,0.006766,0.017576
2013-04-27,Bugatti,44,20,0.169868,0.020689
2013-04-27,Come & Get It,45,49,0.006766,0.017576
2013-04-27,DONE.,46,44,0.04791,0.018314
2013-04-27,It's Time,47,26,0.126064,0.019803
2013-04-27,Sail,48,36,0.123379,0.01975
2013-04-27,Little Talks,49,5,0.19835,0.021287
2013-04-27,If I Didn't Have You,50,32,0.124927,0.01978
2013-05-04,Just Give Me A Reason,1,18,0.183114,0.020853
2013-05-04,Can't Hold Us,2,13,0.192626,0.021052
2013-05-04,Thrift Shop,3,1,0.199159,0.02119
2013-05-04,When I Was Your Man,4,23,0.126363,0.019702
2013-05-04,Gentleman,5,48,0.01314,0.017593
2013-05-04,Stay,6,16,0.189329,0.020983
2013-05-04,Mirrors,7,40,0.120281,0.019583
2013-05-04,Suit & Tie,8,11,0.196435,0.021132
2013-05-04,Feel This Moment,9,12,0.195146,0.021105
2013-05-04,Started From The Bottom,10,37,0.123623,0.019648
2013-05-04,Heart Attack,11,44,0.104513,0.019276
2013-05-04,Radioactive,12,22,0.126363,0.019702
2013-05-04,I Love It,13,15,0.190976,0.021017
2013-05-04,Cruise,14,8,0.198111,0.021168
2013-05-04,My Songs Know What You Did In The Dark (Light Em Up),15,39,0.121824,0.019613
2013-05-04,Love Me,16,10,0.196533,0.021134
2013-05-04,Harlem Shake,17,42,0.119053,0.019559
2013-05-04,Daylight,18,26,0.126363,0.019702
2013-05-04,Get Lucky,19,50,0.006766,0.017481
2013-05-04,Wagon Wheel,20,36,0.124124,0.019658
2013-05-04,Power Trip,21,19,0.183114,0.020853
2013-05-04,Come & Get It,22,49,0.013097,0.017592
2013-05-04,Carry On,23,29,0.126285,0.019701
2013-05-04,22,24,28,0.126336,0.019702
2013-05-04,I Knew You Were Trouble.,25,24,0.126363,0.019702
2013-05-04,Ho Hey,26,21,0.126363,0.019702
2013-05-04,Bad,27,17,0.186464,0.020922
2013-05-04,Mama's Broken Heart,28,35,0.124312,0.019662
2013-05-04,Sweet Nothing,29,2,0.199159,0.02119
2013-05-04,Locked Out Of Heaven,30,27,0.126363,0.019702
2013-05-04,Troublemaker,31,9,0.196533,0.021134
2013-05-04,The Way,32,47,0.036812,0.018014
2013-05-04,Downtown,33,38,0.121824,0.019613
2013-05-04,Scream & Shout,34,7,0.199159,0.02119
2013-05-04,Get Your Shine On,35,31,0.125647,0.019688
2013-05-04,Boys 'round Here,36,46,0.037048,0.018019
2013-05-04,Pour It Up,37,30,0.126285,0.019701
